,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link,intersect
345,-6.9054745,106.9375583,KIOS PUPUK AGRO TANI MANDIRI 2 (Pengecer Resmi PT. Pupuk Kujang),Toko Pertanian,Telepon: 0812-9221-620 ,"Alamat: 3WVQ+R27, Jl. Selabintana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/KIOS+PUPUK+AGRO+TANI+MANDIRI+2+(Pengecer+Resmi+PT.+Pupuk+Kujang)/@-6.9054761,106.937244,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b64031338b:0x9e4c2c46fdb86209!8m2!3d-6.9054745!4d106.9375583!16s%2Fg%2F11f4lk1fdg?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
346,-6.9054975,106.9375628,Angkringan Tanpa Batas,Kafe,,"Alamat: 3WVQ+R24, Jl. Mayor Mahmud, Selabatu, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43115 ",,,,,"https://www.google.com/maps/place/Angkringan+Tanpa+Batas/@-6.9055377,106.9372326,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b64031338b:0x9974d10be20109b6!8m2!3d-6.9054975!4d106.9375628!16s%2Fg%2F11f2vb4cf2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
347,-6.9058796,106.937892,PDAM Tirta Bumi Wibawa Cabang Sukabumi 1,Kantor Perusahaan,Telepon: 0858-6170-4237 ,"Alamat: 3WVQ+J5R, Jl. Mayor Mahmud, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,"28 Desember 2023
Ya Ampun bayar gk pernah telat
Jam 06:00 pagi ini air PDAM perum bumi rahesta udah mati lagi !!!!",10 bulan lalu,1 bintang,"https://www.google.com/maps/place/PDAM+Tirta+Bumi+Wibawa+Cabang+Sukabumi+1/@-6.9058882,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684912543d8b7f:0xb3acb29e363d7328!8m2!3d-6.9058796!4d106.937892!16s%2Fg%2F11gh9py5l4?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
348,-6.9062097,106.9374879,Hotel Kenanga,Hotel,Telepon: (0266) 224541 ,"Alamat: Jl. Selabintana No.62, Selabatu, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43151 ",,,3 minggu lalu,2 bintang,"https://www.google.com/maps/place/Hotel+Kenanga/@-6.9062097,106.9371676,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b60b447f7f:0xb5831545e62cf161!8m2!3d-6.9062097!4d106.9374879!16s%2Fg%2F11bc7t9k8h?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
349,-6.9062855,106.937807,Warung Ibu Uun,Toko Kelontong Asia,Telepon: 0812-1133-6726 ,"Alamat: Gg. Musa 1, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,2 minggu lalu,1 bintang,"https://www.google.com/maps/place/Warung+Ibu+Uun/@-6.9062876,106.9374941,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490377a12279:0xf7aa71daa0a430a3!8m2!3d-6.9062855!4d106.937807!16s%2Fg%2F11q4658xgy?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
350,-6.9063252,106.9381332,Warung bu leni,Toko bahan makanan,,"Alamat: 3WVQ+F76, Unnamed Road, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 tahun lalu,5 bintang,"https://www.google.com/maps/place/Warung+bu+leni/@-6.9058882,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68492503cbda73:0xf5e09e120c5ed20!8m2!3d-6.9063252!4d106.9381332!16s%2Fg%2F11fnr5f59x?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
351,-6.9052798,106.9376544,Toko Sandra,Toko,,"Alamat: 3WVQ+V3J, Jl. Selabintana, Selabatu, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43114 ",,,5 tahun lalu,5 bintang,"https://www.google.com/maps/place/Toko+Sandra/@-6.9052688,106.9372896,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b64168beb1:0x490efc1a2a07982a!8m2!3d-6.9052798!4d106.9376544!16s%2Fg%2F11c45jby43?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
352,-6.9175093,106.9299377,Vinci Apple Store / Iphone Sukabumi,Toko Ponsel,,"Alamat: Jl. Syamsudin. SH No.1, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",,,,,"https://www.google.com/maps/place/Vinci+Apple+Store+%2F+Iphone+Sukabumi/@-6.917508,106.9301284,21z/data=!4m6!3m5!1s0x2e68490bcd91f155:0xe57819122e6a8b64!8m2!3d-6.9175093!4d106.9299377!16s%2Fg%2F11nh4hlj7r?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
353,-6.9177545,106.9305571,CuciWangi Sukabumi,Toko outlet,Telepon: 0821-4001-0010 ,"Alamat: kantor walikota sukabumi, Jl. R. Syamsudin S.H, kanan No.13, Selabatu, Kota Sukabumi, Jawa Barat 43114 ",Situs Web: instagram.com ,,13 menit lalu,5 bintang,"https://www.google.com/maps/place/CuciWangi+Sukabumi/@-6.917508,106.9301284,21z/data=!4m6!3m5!1s0x2e684965711ad235:0xb84442112df893b3!8m2!3d-6.9177545!4d106.9305571!16s%2Fg%2F11g_zk5612?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
354,-6.9179003,106.9319349,Diskominfo Kota Sukabumi,Kantor Perusahaan,,"Alamat: Jl. Syamsudin. SH No.25, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,4 hari lalu,5 bintang,"https://www.google.com/maps/place/Diskominfo+Kota+Sukabumi/@-6.9181038,106.9314095,21z/data=!4m6!3m5!1s0x2e68492f2a9f4129:0x569a5b9bf307d248!8m2!3d-6.9179003!4d106.9319349!16s%2Fg%2F11fmpyktv7?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
355,-6.9180034,106.9316015,OP Room Setda Kota Sukabumi,Kantor Pemerintah,,"Alamat: 3WJJ+QJX Pemkot, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/OP+Room+Setda+Kota+Sukabumi/@-6.9181038,106.9314095,21z/data=!4m6!3m5!1s0x2e6849f8cf530a13:0x2b325ca54802ae2f!8m2!3d-6.9180034!4d106.9316015!16s%2Fg%2F11gv0pg9tb?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
356,-6.9180934,106.9315483,PLAZA BALAI KOTA SUKABUMI,Tempat acara,Telepon: 0811-1030-334 ,"Alamat: Jl. Syamsudin. SH No.25, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: kota-sukabumi.id ,Ramai ...sayang perjalanan kesana dari ciawi macetttttttt,setahun lalu,5 bintang,"https://www.google.com/maps/place/PLAZA+BALAI+KOTA+SUKABUMI/@-6.9181038,106.9314095,21z/data=!4m6!3m5!1s0x6c66db7a7462099b:0x4e5432b3576e9f8!8m2!3d-6.9180934!4d106.9315483!16s%2Fg%2F11jt74m413?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
357,-6.9181339,106.9318751,ATM bank bjb,ATM,Telepon: 14049 ,"Alamat: Jl. Syamsudin. SH No.25, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",,mantap,2 tahun lalu,5 bintang,"https://www.google.com/maps/place/ATM+bank+bjb/@-6.9181038,106.9314095,21z/data=!4m6!3m5!1s0x2e68483690c83c4d:0x509fc72bb72e4aac!8m2!3d-6.9181339!4d106.9318751!16s%2Fg%2F11f120prdw?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
358,-6.9173133,106.931528,Jajanan Dewi Sartika,Kedai Sarapan & Makan Siang,,"Alamat: Jl. Dewi Sartika No.12/50, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,9 bulan lalu,5 bintang,"https://www.google.com/maps/place/Jajanan+Dewi+Sartika/@-6.917508,106.9314095,21z/data=!4m6!3m5!1s0x2e68493d31005f59:0x6082720a4cd3a9b2!8m2!3d-6.9173133!4d106.931528!16s%2Fg%2F11sb7pgyxx?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
359,-6.9174009,106.9316897,ALPUKAT & DURIAN KOCOK 'INI ENAK',Kedai Kopi,Telepon: 0812-1362-2538 ,"Alamat: 3WMJ+2MP, Jl. Dewi Sartika, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Langgan ku pokoknya,3 minggu lalu,5 bintang,"https://www.google.com/maps/place/ALPUKAT+%26+DURIAN+KOCOK+'INI+ENAK'/@-6.917508,106.9314095,21z/data=!4m6!3m5!1s0x2e684988a522a83d:0xc8510e66b0c24dd7!8m2!3d-6.9174009!4d106.9316897!16s%2Fg%2F11v0zvywd2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
360,-6.9168628,106.9308623,Bazzmut Pizza / Basmut Pizza,Restoran Dim Sum,Telepon: 0851-7969-7714 ,"Alamat: Jalan Dewi Sartika, Jl. Ps. Timur Geledok/Ps Cau No.6, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/Bazzmut+Pizza+%2F+Basmut+Pizza/@-6.9168629,106.9307014,21z/data=!4m6!3m5!1s0x2e6849005001c549:0x839aa726e4c8a978!8m2!3d-6.9168628!4d106.9308623!16s%2Fg%2F11lf1q8bnv?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
361,-6.9163914,106.9318473,Siomay Family Cabang Cibinong,Restoran,Telepon: 0823-1544-5611 ,"Alamat: 3WMJ+CPX, Jl. Surya Kencana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,"Lg pengen siomay
Ketemu yg rasanya pas dan enak",sebulan lalu,5 bintang,"https://www.google.com/maps/place/Siomay+Family+Cabang+Cibinong/@-6.9163163,106.9314095,21z/data=!4m6!3m5!1s0x2e6848343949535d:0x5dcf03d1571445d1!8m2!3d-6.9163914!4d106.9318473!16s%2Fg%2F11f4ky901s?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
362,-6.919663,106.9326869,ESL Course bimbel,Pusat Pendidikan,Telepon: 0815-5992-3760 ,"Alamat: 3WJM+44J, Gg. Adireja No.5, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: linktr.ee ,,3 bulan lalu,5 bintang,"https://www.google.com/maps/place/ESL+Course+bimbel/@-6.9198912,106.9326905,21z/data=!4m6!3m5!1s0x2e6849007295c477:0x1fffbd1c0b2744a4!8m2!3d-6.919663!4d106.9326869!16s%2Fg%2F11y6d8c6gs?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
363,-6.918455,106.9328296,Nyateyuk Sukabumi,Restoran,Telepon: 0878-8688-8489 ,"Alamat: Jl. Syamsudin. SH No.31, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 tahun lalu,4 bintang,"https://www.google.com/maps/place/Nyateyuk+Sukabumi/@-6.9186996,106.9326905,21z/data=!4m6!3m5!1s0x2e6849c0049b5541:0x8f63a64d8bb5d6d5!8m2!3d-6.918455!4d106.9328296!16s%2Fg%2F11p9xrfz16?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
364,-6.9187129,106.933283,Zawflowers,Toko Bunga,,"Alamat: 3WJM+G87, Gg. Mochammad Tohir, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Zawflowers/@-6.9186996,106.9326905,21z/data=!4m6!3m5!1s0x2e6849c7f27b7839:0x494a2e740c6df82c!8m2!3d-6.9187129!4d106.933283!16s%2Fg%2F11tdv8rg29?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
365,-6.9188742,106.9327402,SALAD BUAH CIMORY DAGO,Kedai Salad,Telepon: 0857-2394-1310 ,"Alamat: Gg. Adireja, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,Oke,7 bulan lalu,5 bintang,"https://www.google.com/maps/place/SALAD+BUAH+CIMORY+DAGO/@-6.9186996,106.9326905,21z/data=!4m6!3m5!1s0x2e6849e8e4b53d6f:0x9f7ac958ea91d8da!8m2!3d-6.9188742!4d106.9327402!16s%2Fg%2F11k3yl1snc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
366,-6.9173721,106.9325009,Kost Ungu,Penginapan,Telepon: 0813-4981-3765 ,"Alamat: Jl. Cikole Dalam No.26, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Tmpt kost nyaman,. kamar sdg dlm taraf direnovasi,..",sebulan lalu,5 bintang,"https://www.google.com/maps/place/Kost+Ungu/@-6.917508,106.9326905,21z/data=!4m6!3m5!1s0x2e68483682664013:0xa9d08ca6866c1a07!8m2!3d-6.9173721!4d106.9325009!16s%2Fg%2F11bw4mw2mb?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
367,-6.9174965,106.9322511,Jl. Dewi Sartika No.39,,,,,,,,"https://www.google.com/maps/place/Jl.+Dewi+Sartika+No.39,+Cikole,+Kec.+Cikole,+Kota+Sukabumi,+Jawa+Barat+43111/@-6.9174965,106.9320902,21z/data=!4m6!3m5!1s0x2e684836832108e3:0xdd5251459b060bf9!8m2!3d-6.9174965!4d106.9322511!16s%2Fg%2F11sj9s50rb?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
368,-6.9177938,106.9327074,BPKD Kota Sukabumi,Kantor Pemerintahan Kota,,"Alamat: 3WJM+V3P, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"TOL, 😀👍 …",setahun lalu,4 bintang,"https://www.google.com/maps/place/BPKD+Kota+Sukabumi/@-6.917508,106.9326905,21z/data=!4m6!3m5!1s0x2e684836860d1427:0x6a61099889796bd1!8m2!3d-6.9177938!4d106.9327074!16s%2Fg%2F11gfd5l97y?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
369,-6.9156714,106.9325758,"Warung 99 ""BP"" Suryakencana 62",Restoran,Telepon: 0857-2100-7968 ,"Alamat: Jl. Surya Kencana No.62, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Warung+99+%22BP%22+Suryakencana+62/@-6.9157205,106.9326905,21z/data=!4m6!3m5!1s0x2e68483449359f1b:0xf6cc3273a13a4857!8m2!3d-6.9156714!4d106.9325758!16s%2Fg%2F11h7d2w7dw?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
370,-6.9174938,106.9336921,Nasi Kebuli Bunut,Kedai Sarapan,Telepon: 0899-3993-727 ,"Alamat: Jl. Rumah Sakit Belakang No.21 Blok G, RT.4/RW.7, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Luar biasa nasi kebuli nya.
Harus coba. Nikmat.",setahun lalu,5 bintang,"https://www.google.com/maps/place/Nasi+Kebuli+Bunut/@-6.917508,106.9339715,21z/data=!4m6!3m5!1s0x2e684985e0628c21:0x406d702a88a708ac!8m2!3d-6.9174938!4d106.9336921!16s%2Fg%2F11tp9lqr8q?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
371,-6.9175398,106.9343463,Warkop bunut,Kedai Kopi,,"Alamat: 3WJM+XPQ, Jl. Rumah Sakit, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/Warkop+bunut/@-6.917508,106.9339715,21z/data=!4m6!3m5!1s0x2e68490c10cb8c25:0xd775687b1257c3bb!8m2!3d-6.9175398!4d106.9343463!16s%2Fg%2F11rq0y0v7q?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
372,-6.914376,106.9343859,Kantor Pos Bantu Bea dan Cukai,Kantor Pemerintah,,"Alamat: 3WPM+6QR, Sukabumi, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kantor+Pos+Bantu+Bea+dan+Cukai/@-6.9145289,106.9339715,21z/data=!4m6!3m5!1s0x2e68490040a3aa79:0x2edb27f8a8b6b022!8m2!3d-6.914376!4d106.9343859!16s%2Fg%2F11w4sd6vlt?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
373,-6.9145668,106.93432,Sate Maranggi Bunut,Restoran Sate,,"Alamat: 3WPM+5PJ, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Harga terjangkau rasa lumayan enak. Sayangnya tempat nya untuk makan ditempat kecil sekali. Secara hanya warung di trotoar. Makanya biasanya beli disini untuk dibawa pulang. Parkirnya hanya ada dipinggir jalan saja.,6 bulan lalu,5 bintang,"https://www.google.com/maps/place/Sate+Maranggi+Bunut/@-6.9145289,106.9339715,21z/data=!4m6!3m5!1s0x2e6849b497f9ad2b:0xebdae64bcff855d4!8m2!3d-6.9145668!4d106.93432!16s%2Fg%2F11vknfnqt3?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
374,-6.9127154,106.9338834,Hidayat Gunawan H Dr SpA,Dokter Anak,Telepon: 0816-4630-241 ,"Alamat: Jl. Surya Kencana No.90, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,"Alhamdulillah hari ini ketemu dokter maasyaAllah ramah enaken konsul nya
Sehat trus dok.",4 minggu lalu,5 bintang,"https://www.google.com/maps/place/Hidayat+Gunawan+H+Dr+SpA/@-6.9127415,106.9339715,21z/data=!4m6!3m5!1s0x2e6848378c4953cd:0x7b4ed5c2652cdf41!8m2!3d-6.9127154!4d106.9338834!16s%2Fg%2F1hc4rl9nc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
375,-6.9203196,106.9356811,KeikPop Sukabumi,Restoran,,"Alamat: Jl. Siliwangi No.52-42, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Kue yang enak, rasanya enak, rasanya enak",3 bulan lalu,5 bintang,"https://www.google.com/maps/place/KeikPop+Sukabumi/@-6.920487,106.9352525,21z/data=!4m6!3m5!1s0x2e6849dfb19fe0b3:0x35c6156b307c489c!8m2!3d-6.9203196!4d106.9356811!16s%2Fg%2F11trxcf8ct?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
376,-6.9202019,106.9347358,Kantin BNI,Restoran,,"Alamat: 3WHM+WV9, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Bisa sebagai alternatif untuk mencari makanan & minuman saat di ada disini,5 tahun lalu,4 bintang,"https://www.google.com/maps/place/Kantin+BNI/@-6.9201836,106.9345772,21z/data=!4m6!3m5!1s0x2e684837c94beaf3:0xcf8ad7e594406c7!8m2!3d-6.9202019!4d106.9347358!16s%2Fg%2F11gd671yx_?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
377,-6.9182705,106.9347532,KOS GEDUNG PUTIH,Penginapan,,"Alamat: Jl. Koperasi No.2, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/KOS+GEDUNG+PUTIH/@-6.9182681,106.9345665,21z/data=!4m6!3m5!1s0x2e6849e38a3e3ce1:0x97f1a9779afca0a4!8m2!3d-6.9182705!4d106.9347532!16s%2Fg%2F11t3g8tdyk?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
378,-6.9163634,106.9349496,"Ruang Radiologi RSUD R. Syamsudin, SH. (Bunut)",Departemen Rumah Sakit,,"Alamat: 3WMP+M4X, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Ruang+Radiologi+RSUD+R.+Syamsudin,+SH.+(Bunut)/@-6.9163163,106.9352525,21z/data=!4m6!3m5!1s0x2e68490078d58ab3:0x3a04897fe2e5269f!8m2!3d-6.9163634!4d106.9349496!16s%2Fg%2F11w91syklg?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
379,-6.9177009,106.9363209,msglowsukabumi,Toko Kosmetik,Telepon: 0857-2339-6203 ,"Alamat: Jl. Siliwangi No.82, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: instagram.com ,,2 bulan lalu,5 bintang,"https://www.google.com/maps/place/msglowsukabumi/@-6.917508,106.9365336,21z/data=!4m6!3m5!1s0x2e6849bac3cb3e61:0xd877c986ea78bf3!8m2!3d-6.9177009!4d106.9363209!16s%2Fg%2F11gmxj4t4y?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
380,-6.9124267,106.9365383,Eltrical,Toko Elektronik,,"Alamat: 3WQP+2JF, Gg. Oyo, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Eltrical/@-6.9121457,106.9365336,21z/data=!4m6!3m5!1s0x2e6849007ddd21b7:0xe99bddb913715487!8m2!3d-6.9124267!4d106.9365383!16s%2Fg%2F11wgrfz0h_?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
381,-6.9083899,106.9366099,Toko Cimanggah 40,Pasar,,"Alamat: Jl. Selabintana Kelurahan No.40, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,11 bulan lalu,5 bintang,"https://www.google.com/maps/place/Toko+Cimanggah+40/@-6.9085708,106.9365336,66m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b58df3873f:0xe49b33f75aabac0b!8m2!3d-6.9083899!4d106.9366099!16s%2Fg%2F11hckdzjzb?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
382,-6.9079661,106.9367002,Bubur ayam teh nur sd cimanggah 1,Kedai Sarapan & Makan Siang,,"Alamat: Jl. Selabintana No.18, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,8 bulan lalu,5 bintang,"https://www.google.com/maps/place/Bubur+ayam+teh+nur+sd+cimanggah+1/@-6.907975,106.9365336,66m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b39587243b:0xf3d760654515bda1!8m2!3d-6.9079661!4d106.9367002!16s%2Fg%2F11qph28l90?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
383,-6.9182793,106.9373347,Rumah,Komplek perumahan,,"Alamat: 3WJQ+V22, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/Rumah/@-6.9182795,106.9371739,66m/data=!3m1!1e3!4m6!3m5!1s0x2e684900557d07cb:0xb45aff50b7288bcf!8m2!3d-6.9182793!4d106.9373347!16s%2Fg%2F11lf92hg22?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
384,-6.9147366,106.9371709,Pasim Sukabumi,Institusi Pendidikan,Telepon: (0266) 241000 ,"Alamat: Jl. Perana No.8 A, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: pasimcreativeschool.com ,kalo pindah ke pasim bisa ga yaa,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Pasim+Sukabumi/@-6.9147364,106.9370113,66m/data=!3m1!1e3!4m6!3m5!1s0x2e684966a21a18ff:0x48ed6f94fc0ebad1!8m2!3d-6.9147366!4d106.9371709!16s%2Fg%2F11rhnp1q9t?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
385,-6.9134649,106.9377548,Doel's Motor,Bengkel Sepeda Motor,Telepon: 0858-6361-6677 ,"Alamat: 3WPQ+J46, Jl. Perana, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,"Bengkel kaki2 recommended ,tjap terpertjaja",2 tahun lalu,5 bintang,"https://www.google.com/maps/place/Doel's+Motor/@-6.9133373,106.9378146,66m/data=!3m1!1e3!4m6!3m5!1s0x2e68484ae9a07c1d:0x803dfea2ba05b4e0!8m2!3d-6.9134649!4d106.9377548!16s%2Fg%2F11g9vs954g?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
386,-6.9135229,106.9377116,Pangkas Rambut Mang Iing,Tempat Cukur Rambut,Telepon: 0857-9388-5807 ,"Alamat: 3WPQ+H3W, Jl. Perana, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,5 tahun lalu,5 bintang,"https://www.google.com/maps/place/Pangkas+Rambut+Mang+Iing/@-6.9133373,106.9378146,66m/data=!3m1!1e3!4m6!3m5!1s0x2e68484aebe0c90b:0x654dc373e19dc440!8m2!3d-6.9135229!4d106.9377116!16s%2Fg%2F11g9vxdk57?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
387,-6.9090395,106.9376745,Kontrakan Pak Dudi,Komplek perumahan,,"Alamat: Gg. Cimanggah No.2, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kontrakan+Pak+Dudi/@-6.9091666,106.9378146,66m/data=!3m1!1e3!4m6!3m5!1s0x2e68490010fd947b:0xa784de224dad98b9!8m2!3d-6.9090395!4d106.9376745!16s%2Fg%2F11y54ht35q?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
388,-6.909026,106.9374762,Warung Rizki Barokah,Restoran,Telepon: 0852-1413-3610 ,"Alamat: 3WRP+9XQ, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Warung+Rizki+Barokah/@-6.9090482,106.9373121,66m/data=!3m1!1e3!4m6!3m5!1s0x2e6849e8e170d5ab:0x2e7bc27f7e81f1d3!8m2!3d-6.909026!4d106.9374762!16s%2Fg%2F11fx05klhc?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D",True
