,text,scores,boxes,centroid,source,latitude,longitude,nama,kategori,telp,alamat,website,last_review,date_last_review,last_review_rating,link
669,kripik pisang (lantak),0.945046067237854,"[[676.0, 70.0], [812.0, 70.0], [812.0, 84.0], [676.0, 84.0]]",POINT (744 77),"https://www.google.com/maps/@-6.9106547,106.9384583,20z?",-6.9101016,106.9380688,Kripik pisang (lantak),Dapur Umum,Telepon: 0812-9315-2930 ,"Alamat: 3WQQ+X64, Gg. Cimanggah, RT.004/RW.002, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Kripik+pisang+(lantak)/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849974d806e8f:0x99e25daec3ae919e!8m2!3d-6.9101016!4d106.9380688!16s%2Fg%2F11p0fxr1hd?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
670,shelter g.a.g,0.9653536081314087,"[[860.0, 269.0], [946.0, 269.0], [946.0, 283.0], [860.0, 283.0]]",POINT (903 276),"https://www.google.com/maps/@-6.9106547,106.9384583,20z?",-6.9104357,106.9383071,Shelter G.A.G,Klub Malam,Telepon: 0857-7855-8442 ,"Alamat: 3WQQ+R8F, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Nyaman,4 tahun lalu,5 bintang,"https://www.google.com/maps/place/Shelter+G.A.G/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849103422865f:0x1e376c50f25a0906!8m2!3d-6.9104357!4d106.9383071!16s%2Fg%2F11j0b0572q?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
671,ly farm acme,0.9808329343795776,"[[444.0, 377.0], [560.0, 377.0], [560.0, 397.0], [444.0, 397.0]]",POINT (502 387),"https://www.google.com/maps/@-6.9106547,106.9384583,20z?",-6.9105959,106.9377815,Ly Farm Acme,Pertanian,Telepon: 0812-8236-9891 ,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,2 bulan lalu,5 bintang,"https://www.google.com/maps/place/Ly+Farm+Acme/@-6.9105959,106.9374596,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68497220f29c65:0x97f6999aefa38cfa!8m2!3d-6.9105959!4d106.9377815!16s%2Fg%2F11v78vrx_3?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
672,) kampung usar,0.9742103815078735,"[[722.0, 389.0], [824.0, 389.0], [824.0, 409.0], [722.0, 409.0]]",POINT (773 399),"https://www.google.com/maps/@-6.9106547,106.9384583,20z?",-6.9106112,106.9381429,kampung usar,Dapur Umum,,"Alamat: 3WQQ+Q72, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/kampung+usar/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68492da7c9aaf9:0x6af0912981b6580b!8m2!3d-6.9106112!4d106.9381429!16s%2Fg%2F11l75cx80j?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
673,o studio live arafa hijab,0.9811685681343079,"[[672.0, 426.0], [844.0, 429.0], [844.0, 451.0], [672.0, 448.0]]",POINT (758 438.5),"https://www.google.com/maps/@-6.9106547,106.9384583,20z?",-6.9106581,106.9380573,Studio Live Arafa Hijab,Kantor Perusahaan,,"Alamat: Warong naomi, Gg. Cimanggah No.RT 07/02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43111 ",,,,,"https://www.google.com/maps/place/Studio+Live+Arafa+Hijab/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849001ca5fdcf:0xc761bb55aef1dcb5!8m2!3d-6.9106581!4d106.9380573!16s%2Fg%2F11y3_t71v2?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
674,o kontrakan olip,0.9792687892913818,"[[622.0, 584.0], [742.0, 586.0], [742.0, 608.0], [622.0, 606.0]]",POINT (682 596),"https://www.google.com/maps/@-6.9106547,106.9384583,20z?",-6.9108731,106.9380202,Kontrakan olip,Gedung Apartemen,,"Alamat: 3WQQ+M62, Gg. Cimanggah, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat ",,,,,"https://www.google.com/maps/place/Kontrakan+olip/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493bf1bf0131:0x7113afe9f65af768!8m2!3d-6.9108731!4d106.9380202!16s%2Fg%2F11tcrjlx99?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
675,o peorm prana,0.5807132720947266,"[[1430.0, 740.0], [1546.0, 740.0], [1546.0, 775.0], [1430.0, 775.0]]",POINT (1488 757.5),"https://www.google.com/maps/@-6.9106547,106.9384583,20z?",-6.9110998,106.9391028,Perum Prana Blok C8 No.4,Komplek perumahan,Telepon: 0898-7549-610 ,"Alamat: 3WQQ+HJ9, Sukabumi, Cisarua, Cikole, Sukabumi City, West Java 43115 ",,Perumahan yg asri,setahun lalu,5 bintang,"https://www.google.com/maps/place/Perum+Prana+Blok+C8+No.4/@-6.9106547,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68491a914360fd:0x9c116a83ae02601a!8m2!3d-6.9110998!4d106.9391028!16s%2Fg%2F11snhzl_yd?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
676,l,0.8550369143486023,"[[1876.0, 859.0], [1886.0, 849.0], [1894.0, 857.0], [1884.0, 867.0]]",POINT (1885 858),"https://www.google.com/maps/@-6.9106547,106.9384583,20z?",,,,,,,,,,,
677,kos cimanggah,0.9718546867370605,"[[719.0, 131.0], [850.0, 136.0], [849.0, 164.0], [718.0, 159.0]]",POINT (784 147.5),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9090878,106.9382951,Kos Cimanggah 19 Sukabumi,Hotel,Telepon: 0816-4870-996 ,"Alamat: Kecamatan, Gg. Cimanggah, Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/Kos+Cimanggah+19+Sukabumi/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68494ecc4823f9:0x19f8baa8700d79e0!8m2!3d-6.9090878!4d106.9382951!16s%2Fg%2F11f5vc32j0?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
678,o mang,0.921973466873169,"[[890.0, 124.0], [956.0, 124.0], [956.0, 146.0], [890.0, 146.0]]",POINT (923 135),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9090614,106.9384163,Mang Jamil Barbershop,Tempat Cukur Rambut,,"Alamat: 3WRQ+99F, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,sebulan lalu,5 bintang,"https://www.google.com/maps/place/Mang+Jamil+Barbershop/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849136ea4d445:0xa707a55e4b5d3dc9!8m2!3d-6.9090614!4d106.9384163!16s%2Fg%2F11rn353p63?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
681,cvworld o,0.9369336366653442,"[[481.0, 195.0], [571.0, 202.0], [569.0, 224.0], [479.0, 217.0]]",POINT (525 209.5),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9091733,106.9379233,Cv World Manakarra Gallery,Kantor Perusahaan,Telepon: 0895-1681-2135 ,"Alamat: Gg. Cimanggah No.34, RT.03/RW.02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,4 hari lalu,1 bintang,"https://www.google.com/maps/place/Cv+World+Manakarra+Gallery/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849634d934a3d:0x3412be02bc27c459!8m2!3d-6.9091733!4d106.9379233!16s%2Fg%2F11rbf6w02f?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
683,o sd negeri cimanggah 2,0.9318480491638184,"[[954.0, 249.0], [1132.0, 249.0], [1132.0, 269.0], [954.0, 269.0]]",POINT (1043 259),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9092339,106.9384691,SD Negeri Cimanggah 2,Sekolah Dasar,,"Alamat: Jalan Selabintana no 3, Gg. Cimanggah No.3, RT.004/RW.2, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Tempat sekolah aman,4 bulan lalu,5 bintang,"https://www.google.com/maps/place/SD+Negeri+Cimanggah+2/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68498cf6211709:0xcc2203b9f986c7b1!8m2!3d-6.9092339!4d106.9384691!16s%2Fg%2F11gv16c2jh?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
684,o rumah pak buto,0.9652584791183472,"[[190.0, 291.0], [324.0, 291.0], [324.0, 313.0], [190.0, 313.0]]",POINT (257 302),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9093284,106.9374328,Rumah pak buto,Komplek perumahan,,"Alamat: 3WRQ+736, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rumah+pak+buto/@-6.9092912,106.9371163,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68490064908995:0xfa2a4b4bf2dbc3c3!8m2!3d-6.9093284!4d106.9374328!16s%2Fg%2F11vy_7x0vs?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
685,mstone o,0.9080321788787842,"[[72.0, 309.0], [149.0, 305.0], [150.0, 326.0], [73.0, 331.0]]",POINT (110.70240963855422 317.7684738955823),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9093105,106.9373582,Manakara Gemstone,Grosir batu alam,Telepon: 0822-9874-8962 ,"Alamat: Jl. Selabintana GG.yakub No.5, RT.01/RW.02, Cikole, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Manakara+Gemstone/@-6.9093105,106.9370365,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684957a1bf531b:0xb69596f72c4a0422!8m2!3d-6.9093105!4d106.9373582!16s%2Fg%2F11vz0nl8vq?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
686,boy coffe o,0.877881646156311,"[[260.0, 333.0], [354.0, 333.0], [354.0, 355.0], [260.0, 355.0]]",POINT (307 344),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9093452,106.9376338,BOY Coffe,Kafe,,"Alamat: 3WRQ+736, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/BOY+Coffe/@-6.9093451,106.9373101,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493287700765:0xbfdd8fb0e13d5100!8m2!3d-6.9093452!4d106.9376338!16s%2Fg%2F11q24c4zhv?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
687,rumah irvan,0.9819496273994446,"[[238.0, 389.0], [345.0, 384.0], [346.0, 406.0], [239.0, 411.0]]",POINT (292 397.5),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9094156,106.9376219,Rumah irvan,Rumah wisata,,"Alamat: Gg. Cimanggah No.2, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Rumah+irvan/@-6.9094156,106.9373,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684938d8c77939:0xb1972f72d660ecac!8m2!3d-6.9094156!4d106.9376219!16s%2Fg%2F11p06yj9fh?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
688,measidatkami,0.5394898653030396,"[[450.0, 439.0], [592.0, 439.0], [592.0, 488.0], [450.0, 488.0]]",POINT (521 463.5),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.9095058,106.9378103,Masjid al-kamil rw2 cimanggah,Masjid,,"Alamat: 3WRQ+54V, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,3 bulan lalu,1 bintang,"https://www.google.com/maps/place/Masjid+al-kamil+rw2+cimanggah/@-6.9095038,106.9374794,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684924a48fc453:0x1ae93c13422af38e!8m2!3d-6.9095058!4d106.9378103!16s%2Fg%2F11kkpfn1qz?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
689,sansan farm,0.9728702306747437,"[[552.0, 861.0], [634.0, 861.0], [634.0, 875.0], [552.0, 875.0]]",POINT (593 868),"https://www.google.com/maps/@-6.909463,106.9384583,20z?",-6.910043,106.9379,Sansan Farm,Pasar,,"Alamat: Gg. Cimanggah No.34 kel, RT.04/RW.02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,5 bintang,"https://www.google.com/maps/place/Sansan+Farm/@-6.909463,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684915c9f28d01:0x20bb61417f200d9b!8m2!3d-6.910043!4d106.9379!16s%2Fg%2F11q2yb6vc4?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
690,o kedai suka suka,0.9285606145858765,"[[736.0, 106.0], [870.0, 106.0], [870.0, 128.0], [736.0, 128.0]]",POINT (803 117),"https://www.google.com/maps/@-6.9082714,106.9384583,20z?",-6.9078789,106.9381751,Kedai suka suka,Kedai Kopi,,"Alamat: 3WRQ+P49, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,11 bulan lalu,5 bintang,"https://www.google.com/maps/place/Kedai+suka+suka/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ff05ab3f3f:0x6f2dc83044f71626!8m2!3d-6.9078789!4d106.9381751!16s%2Fg%2F11vjkx7sdf?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
691,mommy kiki shop,0.970632791519165,"[[522.0, 148.0], [668.0, 148.0], [668.0, 169.0], [522.0, 169.0]]",POINT (595 158.5),"https://www.google.com/maps/@-6.9082714,106.9384583,20z?",-6.9079069,106.9378874,Mommy Kiki Shop,Toko Kue,,"Alamat: Jl. Selabintana, Warnasari, Kab. Sukabumi, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Mommy+Kiki+Shop/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68491741276c2d:0x92ff0a51d8133422!8m2!3d-6.9079069!4d106.9378874!16s%2Fg%2F11lh5p5dx7?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
692,kosan pak iman,0.9677574634552002,"[[1104.0, 171.0], [1248.0, 171.0], [1248.0, 191.0], [1104.0, 191.0]]",POINT (1176 181),"https://www.google.com/maps/@-6.9082714,106.9384583,20z?",-6.9079362,106.9386686,KOSAN PAK IMAN,Penginapan,,"Alamat: 3WRQ+RFF, Unnamed Road, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,setahun lalu,2 bintang,"https://www.google.com/maps/place/KOSAN+PAK+IMAN/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849ac0ac0df77:0x84911553216df0c6!8m2!3d-6.9079362!4d106.9386686!16s%2Fg%2F11h_11hfd6?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
693,pemacingan lele,0.986522376537323,"[[494.0, 365.0], [604.0, 365.0], [604.0, 385.0], [494.0, 385.0]]",POINT (549 375),"https://www.google.com/maps/@-6.9082714,106.9384583,20z?",-6.9082164,106.9378576,Pemacingan Lele Galatama Boenk,Toko Alat Pancing,,"Alamat: 3WRQ+P49, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,11 bulan lalu,5 bintang,"https://www.google.com/maps/place/Pemacingan+Lele+Galatama+Boenk/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849f41ce5d3a1:0x2f0fb2d285c8c756!8m2!3d-6.9082164!4d106.9378576!16s%2Fg%2F11fn90974d?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
694,pemancingan gaya 3,0.9932368397712708,"[[782.0, 441.0], [946.0, 441.0], [946.0, 466.0], [782.0, 466.0]]",POINT (864 453.5),"https://www.google.com/maps/@-6.9082714,106.9384583,20z?",-6.9082996,106.9382351,Pemancingan Gaya 3,Kolam Memancing,Telepon: 0857-1524-2666 ,"Alamat: Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,Mantap,setahun lalu,5 bintang,"https://www.google.com/maps/place/Pemancingan+Gaya+3/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684955495fbf97:0xc1b384269fadb652!8m2!3d-6.9082996!4d106.9382351!16s%2Fg%2F11rmr6ks63?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
695,gadjah dimsum,0.9894410371780396,"[[1112.0, 477.0], [1213.0, 472.0], [1214.0, 494.0], [1113.0, 499.0]]",POINT (1163 485.5),"https://www.google.com/maps/@-6.9082714,106.9384583,20z?",-6.9083568,106.9386289,Gadjah dimsum sukabumi,Toko Makanan Sehat,Telepon: 0856-2276-187 ,"Alamat: 3WRQ+MF2, Jl. Selabintana Gg. Cimanggah, RT.01/RW.02, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,4 tahun lalu,5 bintang,"https://www.google.com/maps/place/Gadjah+dimsum+sukabumi/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b3f28c99ef:0x273f45d0a0f59ce5!8m2!3d-6.9083568!4d106.9386289!16s%2Fg%2F11jx6nygj9?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
696,mabes kabayan,0.998070478439331,"[[626.0, 594.0], [740.0, 594.0], [740.0, 614.0], [626.0, 614.0]]",POINT (683 604),"https://www.google.com/maps/@-6.9082714,106.9384583,20z?",-6.9084991,106.9379847,M.A.B.E.S K.A.B.A.Y.A.N,Gedung Apartemen,Telepon: 0821-1167-1400 ,"Alamat: 3WRQ+J55, Gg. Cimanggah, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/M.A.B.E.S+K.A.B.A.Y.A.N/@-6.9082714,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493bea3e8409:0xe51ab4092b6d305!8m2!3d-6.9084991!4d106.9379847!16s%2Fg%2F11nlbc6x3r?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
697,o.,0.5531441569328308,"[[1870.0, 759.0], [1890.0, 749.0], [1900.0, 769.0], [1880.0, 779.0]]",POINT (1885 764),"https://www.google.com/maps/@-6.9082714,106.9384583,20z?",,,,,,,,,,,
698,wisma kenanga,0.9727746248245239,"[[74.0, 123.0], [178.0, 128.0], [178.0, 142.0], [74.0, 137.0]]",POINT (126 132.5),"https://www.google.com/maps/@-6.9070798,106.9384583,20z?",-6.9066793,106.9372495,Wisma Kenanga,Pusat Konferensi,Telepon: (0266) 224541 ,"Alamat: 3WVP+8VH, Jl. Subang Jaya-Selabintana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",Situs Web: wismakenanga.blogspot.com ,,seminggu lalu,1 bintang,"https://www.google.com/maps/place/Wisma+Kenanga/@-6.9066793,106.9369275,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b673fa4fcb:0x9650232bf2f8795c!8m2!3d-6.9066793!4d106.9372495!16s%2Fg%2F1tlngq_w?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
699,mama rei muslim o,0.9088284969329834,"[[303.0, 177.0], [463.0, 186.0], [461.0, 212.0], [301.0, 203.0]]",POINT (382 194.5),"https://www.google.com/maps/@-6.9070798,106.9384583,20z?",-6.9067709,106.9377722,MAMA REI MUSLIM COLLECTION,Butik,Telepon: 0856-2457-7733 ,"Alamat: Jl. Selabintana Gg. Musa No.13, RT.03/RW.01, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/MAMA+REI+MUSLIM+COLLECTION/@-6.9067709,106.9374505,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493b1fdbb8c9:0xc23b6b5e59ad56ad!8m2!3d-6.9067709!4d106.9377722!16s%2Fg%2F11j7hxqymh?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
701,a ii,0.854328989982605,"[[72.0, 225.0], [104.0, 225.0], [104.0, 249.0], [72.0, 249.0]]",POINT (88 237),"https://www.google.com/maps/@-6.9070798,106.9384583,20z?",-6.9068502,106.9372315,Angkringan wa jamal,Toko Makanan,Telepon: 0896-2224-5000 ,"Alamat: Jl selabintana, gg haji Gg. Musa II, Kabupaten Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Angkringan+wa+jamal/@-6.9068502,106.9369096,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849247c33240f:0xcd13508a6cbedb33!8m2!3d-6.9068502!4d106.9372315!16s%2Fg%2F11tn0_q9gd?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
702,mus,0.9940364956855774,"[[860.0, 219.0], [876.0, 219.0], [876.0, 255.0], [860.0, 255.0]]",POINT (868 237),"https://www.google.com/maps/@-6.9070798,106.9384583,20z?",,,,,,,,,,,
703,reddos ylus nen.,0.6604835987091064,"[[115.0, 235.0], [276.0, 239.0], [275.0, 275.0], [114.0, 271.0]]",POINT (195 255),"https://www.google.com/maps/@-6.9070798,106.9384583,20z?",-6.9068618,106.9373416,RedDoorz Plus near RSUD R. Syamsudin Bunut Sukabumi,,Telepon: (021) 80629666 ,"Alamat: Jl. Subang Jaya-Selabintana, Selabatu, Kec. Cikole, Kabupaten Sukabumi, Jawa Barat 43113 ",Situs Web: reddoorz.com ,,,,"https://www.google.com/maps/place/RedDoorz+Plus+near+RSUD+R.+Syamsudin+Bunut+Sukabumi/@-6.9068424,106.9370231,132m/data=!3m1!1e3!4m9!3m8!1s0x2e68496bfb8ea18f:0xed5371f14cb0f70c!5m2!4m1!1i2!8m2!3d-6.9068618!4d106.9373416!16s%2Fg%2F11kqcfkb0z?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
704,roti bunut o,0.9913656115531921,"[[500.0, 454.0], [596.0, 454.0], [596.0, 476.0], [500.0, 476.0]]",POINT (548 465),"https://www.google.com/maps/@-6.9070798,106.9384583,20z?",-6.9071247,106.9379546,Roti Bunut,Dapur Umum,Telepon: 0895-3591-35393 ,"Alamat: 3WVQ+554, Gg Musa, RT.04/RW.01, Cikole, Kec. Cikole, Kota Sukabumi, Jawa Barat 43113 ",,,,,"https://www.google.com/maps/place/Roti+Bunut/@-6.9070798,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849785c777edb:0x855154b917d6923f!8m2!3d-6.9071247!4d106.9379546!16s%2Fg%2F11rx2_w_s_?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
705,warung emak tuti,0.9785159230232239,"[[720.0, 502.0], [836.0, 502.0], [836.0, 522.0], [720.0, 522.0]]",POINT (778 512),"https://www.google.com/maps/@-6.9070798,106.9384583,20z?",-6.9071853,106.9383121,Warung Emak Tuti,Toko bahan makanan,Telepon: 0856-2034-004 ,"Alamat: Jalan selabintana, Gg. Haji Gg. Musa II No.59, Kabupaten Sukabumi, Jawa Barat 43113 ",,,2 bulan lalu,5 bintang,"https://www.google.com/maps/place/Warung+Emak+Tuti/@-6.9070798,106.9384583,132m/data=!3m1!1e3!4m6!3m5!1s0x2e68493067e19829:0x8d394141e049ad41!8m2!3d-6.9071853!4d106.9383121!16s%2Fg%2F11w4byq9p6?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
706,een resto and coffee,0.9898085594177246,"[[74.0, 638.0], [204.0, 638.0], [204.0, 658.0], [74.0, 658.0]]",POINT (139 648),"https://www.google.com/maps/@-6.9070798,106.9384583,20z?",-6.9073637,106.9372068,D'Green Resto and Coffee,Restoran,Telepon: (0266) 6250889 ,"Alamat: Jl. Selabintana No.54, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",Situs Web: linktr.ee ,,seminggu lalu,5 bintang,"https://www.google.com/maps/place/D'Green+Resto+and+Coffee/@-6.9073637,106.9368849,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b5e5e9edcf:0xe35fbd6ada039627!8m2!3d-6.9073637!4d106.9372068!16s%2Fg%2F11bw21bts8?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
707,frozen food,0.9240919351577759,"[[69.0, 84.0], [185.0, 77.0], [187.0, 105.0], [71.0, 112.0]]",POINT (128 94.5),"https://www.google.com/maps/@-6.9058882,106.9384583,20z?",-6.9054374,106.9374028,Horeca Frozen Food,Toko makanan beku,Telepon: 0851-6310-6017 ,"Alamat: Jl. Selabintana No.35, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/Horeca+Frozen+Food/@-6.9054375,106.9370811,132m/data=!3m1!1e3!4m6!3m5!1s0x2e684942c04be5f7:0xd7155c65ab617216!8m2!3d-6.9054374!4d106.9374028!16s%2Fg%2F11j023zyx4?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
708,kios pupuk agro,0.96952223777771,"[[316.0, 104.0], [430.0, 104.0], [430.0, 118.0], [316.0, 118.0]]",POINT (373 111),"https://www.google.com/maps/@-6.9058882,106.9384583,20z?",-6.9054745,106.9375583,KIOS PUPUK AGRO TANI MANDIRI 2 (Pengecer Resmi PT. Pupuk Kujang),Toko Pertanian,Telepon: 0812-9221-620 ,"Alamat: 3WVQ+R27, Jl. Selabintana, Selabatu, Kec. Cikole, Kota Sukabumi, Jawa Barat 43114 ",,,,,"https://www.google.com/maps/place/KIOS+PUPUK+AGRO+TANI+MANDIRI+2+(Pengecer+Resmi+PT.+Pupuk+Kujang)/@-6.9054761,106.937244,132m/data=!3m1!1e3!4m6!3m5!1s0x2e6849b64031338b:0x9e4c2c46fdb86209!8m2!3d-6.9054745!4d106.9375583!16s%2Fg%2F11f4lk1fdg?entry=ttu&g_ep=EgoyMDI0MTExOC4wIKXMDSoASAFQAw%3D%3D"
